,DISEASE/TRAIT,CHR_ID,CHR_POS,CONTEXT,INTERGENIC
42339,Sum eosinophil basophil counts,2,213033508,intron_variant,0.0
42340,Sum eosinophil basophil counts,2,230312486,intron_variant,0.0
42341,Sum eosinophil basophil counts,2,233206983,3_prime_UTR_variant,0.0
42344,Sum eosinophil basophil counts,2,241759225,intron_variant,0.0
42346,Sum eosinophil basophil counts,2,65429835,intron_variant,0.0
42351,Sum eosinophil basophil counts,2,102435015,non_coding_transcript_exon_variant,0.0
42352,Sum eosinophil basophil counts,2,111142983,intron_variant,0.0
42353,Sum eosinophil basophil counts,20,51524602,intron_variant,0.0
42354,Sum eosinophil basophil counts,21,34911514,intron_variant,0.0
42355,Sum eosinophil basophil counts,21,35026289,intron_variant,0.0
42358,Sum eosinophil basophil counts,21,38482555,intron_variant,0.0
42359,Sum eosinophil basophil counts,21,33060486,intron_variant,0.0
42360,Sum eosinophil basophil counts,22,24225858,intron_variant,0.0
42361,Sum eosinophil basophil counts,22,31272264,intron_variant,0.0
42362,Sum eosinophil basophil counts,22,36862461,intron_variant,0.0
42364,Sum eosinophil basophil counts,22,41324693,intron_variant,0.0
42366,Sum eosinophil basophil counts,3,10186296,intron_variant,0.0
42368,Sum eosinophil basophil counts,3,169769713,5_prime_UTR_variant,0.0
42370,Sum eosinophil basophil counts,3,188728876,intron_variant,0.0
42371,Sum eosinophil basophil counts,3,196822218,intron_variant,0.0
42372,Sum eosinophil basophil counts,3,16867007,intron_variant,0.0
42373,Sum eosinophil basophil counts,3,33005791,intron_variant,0.0
42374,Sum eosinophil basophil counts,3,42864624,missense_variant,0.0
42375,Sum eosinophil basophil counts,3,48941189,intron_variant,0.0
42376,Sum eosinophil basophil counts,3,50734193,intron_variant,0.0
42379,Sum eosinophil basophil counts,3,112352566,intron_variant,0.0
42380,Sum eosinophil basophil counts,3,112967228,intron_variant,0.0
42381,Sum eosinophil basophil counts,4,38675441,intron_variant,0.0
42382,Sum eosinophil basophil counts,4,38656198,intron_variant,0.0
42384,Sum eosinophil basophil counts,4,102527974,intron_variant,0.0
42385,Sum eosinophil basophil counts,4,122678167,intron_variant,0.0
42386,Sum eosinophil basophil counts,5,151081488,intron_variant,0.0
42387,Sum eosinophil basophil counts,5,10684830,intron_variant,0.0
42388,Sum eosinophil basophil counts,5,35844023,intergenic_variant,0.0
42392,Sum eosinophil basophil counts,5,131759984,intron_variant,0.0
42394,Sum eosinophil basophil counts,5,132223763,intron_variant,0.0
42395,Sum eosinophil basophil counts,5,132468655,intron_variant,0.0
42396,Sum eosinophil basophil counts,5,132568236,intron_variant,0.0
42398,Sum eosinophil basophil counts,5,142119476,intron_variant,0.0
42401,Sum eosinophil basophil counts,6,32043581,intron_variant,0.0
42403,Sum eosinophil basophil counts,6,33573730,3_prime_UTR_variant,0.0
42404,Sum eosinophil basophil counts,6,42229969,intron_variant,0.0
42406,Sum eosinophil basophil counts,6,90235112,intron_variant,0.0
42409,Sum eosinophil basophil counts,6,135110180,regulatory_region_variant,0.0
42410,Sum eosinophil basophil counts,6,577820,intron_variant,0.0
42412,Sum eosinophil basophil counts,6,31307017,intron_variant,0.0
42413,Sum eosinophil basophil counts,7,149172185,intron_variant,0.0
42414,Sum eosinophil basophil counts,7,7978549,intron_variant,0.0
42417,Sum eosinophil basophil counts,7,37364044,intron_variant,0.0
42419,Sum eosinophil basophil counts,7,50376454,intron_variant,0.0
42420,Sum eosinophil basophil counts,7,50739728,intron_variant,0.0
42421,Sum eosinophil basophil counts,7,75812976,intron_variant,0.0
42422,Sum eosinophil basophil counts,7,75813412,missense_variant,0.0
42425,Sum eosinophil basophil counts,7,92608219,3_prime_UTR_variant,0.0
42426,Sum eosinophil basophil counts,7,92779015,intron_variant,0.0
42427,Sum eosinophil basophil counts,7,92779056,intron_variant,0.0
42428,Sum eosinophil basophil counts,8,144103704,missense_variant,0.0
42429,Sum eosinophil basophil counts,8,23099490,intron_variant,0.0
42431,Sum eosinophil basophil counts,8,60724328,intron_variant,0.0
42432,Sum eosinophil basophil counts,8,60843309,intron_variant,0.0
42433,Sum eosinophil basophil counts,8,118927620,intron_variant,0.0
42434,Sum eosinophil basophil counts,8,127992729,intron_variant,0.0
42435,Sum eosinophil basophil counts,8,129592027,intron_variant,0.0
42436,Sum eosinophil basophil counts,9,5075628,intron_variant,0.0
42438,Sum eosinophil basophil counts,9,6264551,regulatory_region_variant,0.0
42440,Sum eosinophil basophil counts,9,91334470,intron_variant,0.0
42441,Sum eosinophil basophil counts,9,110874513,3_prime_UTR_variant,0.0
42443,Sum eosinophil basophil counts,9,132982259,intron_variant,0.0
42444,Sum eosinophil basophil counts,9,132989126,synonymous_variant,0.0
42448,Sum eosinophil basophil counts,9,134037708,intron_variant,0.0
42452,Sum neutrophil eosinophil counts,1,113834946,missense_variant,0.0
42453,Sum neutrophil eosinophil counts,1,159204893,5_prime_UTR_variant,0.0
42454,Sum neutrophil eosinophil counts,1,159205095,intron_variant,0.0
42455,Sum neutrophil eosinophil counts,1,159205704,missense_variant,0.0
42458,Sum neutrophil eosinophil counts,1,226986191,intron_variant,0.0
42459,Sum neutrophil eosinophil counts,1,235926855,intergenic_variant,0.0
42460,Sum neutrophil eosinophil counts,1,247438293,intron_variant,0.0
42461,Sum neutrophil eosinophil counts,1,36478315,intron_variant,0.0
42462,Sum neutrophil eosinophil counts,1,36482287,intron_variant,0.0
42463,Sum neutrophil eosinophil counts,1,46130565,intron_variant,0.0
42466,Sum neutrophil eosinophil counts,1,65445924,intron_variant,0.0
42468,Sum neutrophil eosinophil counts,10,24922362,intron_variant,0.0
42469,Sum neutrophil eosinophil counts,10,28491444,intron_variant,0.0
42471,Sum neutrophil eosinophil counts,10,63250912,intron_variant,0.0
42472,Sum neutrophil eosinophil counts,10,89245159,intron_variant,0.0
42474,Sum neutrophil eosinophil counts,11,118210555,missense_variant,0.0
42475,Sum neutrophil eosinophil counts,11,128459018,3_prime_UTR_variant,0.0
42477,Sum neutrophil eosinophil counts,11,61812288,intron_variant,0.0
42478,Sum neutrophil eosinophil counts,11,308314,missense_variant,0.0
42479,Sum neutrophil eosinophil counts,11,108378047,intron_variant,0.0
42480,Sum neutrophil eosinophil counts,11,114086475,intron_variant,0.0
42481,Sum neutrophil eosinophil counts,11,114113387,intron_variant,0.0
42483,Sum neutrophil eosinophil counts,12,51967869,intron_variant,0.0
42487,Sum neutrophil eosinophil counts,12,111446804,missense_variant,0.0
42488,Sum neutrophil eosinophil counts,12,112191863,intron_variant,0.0
42489,Sum neutrophil eosinophil counts,13,49547375,intron_variant,0.0
42490,Sum neutrophil eosinophil counts,13,28044450,intron_variant,0.0
42491,Sum neutrophil eosinophil counts,14,24992783,intron_variant,0.0
42493,Sum neutrophil eosinophil counts,14,77495266,intron_variant,0.0
42494,Sum neutrophil eosinophil counts,14,92648442,intron_variant,0.0
42495,Sum neutrophil eosinophil counts,15,41969267,intron_variant,0.0
42496,Sum neutrophil eosinophil counts,15,50507898,3_prime_UTR_variant,0.0
42499,Sum neutrophil eosinophil counts,15,101183294,intron_variant,0.0
42500,Sum neutrophil eosinophil counts,15,41939155,intron_variant,0.0
42501,Sum neutrophil eosinophil counts,16,3696240,intron_variant,0.0
42503,Sum neutrophil eosinophil counts,16,85903372,non_coding_transcript_exon_variant,0.0
42505,Sum neutrophil eosinophil counts,17,58279141,missense_variant,0.0
42506,Sum neutrophil eosinophil counts,17,59748211,intron_variant,0.0
42507,Sum neutrophil eosinophil counts,17,74703245,intron_variant,0.0
42508,Sum neutrophil eosinophil counts,17,7884458,intron_variant,0.0
42509,Sum neutrophil eosinophil counts,17,16265470,intron_variant,0.0
42510,Sum neutrophil eosinophil counts,17,38437623,intron_variant,0.0
42513,Sum neutrophil eosinophil counts,17,40017384,3_prime_UTR_variant,0.0
42516,Sum neutrophil eosinophil counts,18,44533186,intergenic_variant,0.0
42517,Sum neutrophil eosinophil counts,18,46245589,intron_variant,0.0
42518,Sum neutrophil eosinophil counts,18,50621423,intron_variant,0.0
42519,Sum neutrophil eosinophil counts,18,23571654,intron_variant,0.0
42521,Sum neutrophil eosinophil counts,19,1049306,synonymous_variant,0.0
42522,Sum neutrophil eosinophil counts,19,43648948,missense_variant,0.0
42524,Sum neutrophil eosinophil counts,19,48640989,intron_variant,0.0
42526,Sum neutrophil eosinophil counts,19,7782850,intergenic_variant,0.0
42527,Sum neutrophil eosinophil counts,19,10222312,3_prime_UTR_variant,0.0
42528,Sum neutrophil eosinophil counts,2,113106194,intergenic_variant,0.0
42529,Sum neutrophil eosinophil counts,2,159712765,intron_variant,0.0
42530,Sum neutrophil eosinophil counts,2,168850753,intron_variant,0.0
42532,Sum neutrophil eosinophil counts,2,218135259,missense_variant,0.0
42534,Sum neutrophil eosinophil counts,2,218297999,intron_variant,0.0
42535,Sum neutrophil eosinophil counts,2,27508073,missense_variant,0.0
42537,Sum neutrophil eosinophil counts,2,43582208,intron_variant,0.0
42538,Sum neutrophil eosinophil counts,2,54760823,intron_variant,0.0
42540,Sum neutrophil eosinophil counts,2,101160470,intron_variant,0.0
42541,Sum neutrophil eosinophil counts,20,44413724,missense_variant,0.0
42543,Sum neutrophil eosinophil counts,22,17680392,intron_variant,0.0
42547,Sum neutrophil eosinophil counts,3,141487958,intron_variant,0.0
42548,Sum neutrophil eosinophil counts,3,42855023,intron_variant,0.0
42549,Sum neutrophil eosinophil counts,3,47220756,intron_variant,0.0
42550,Sum neutrophil eosinophil counts,4,7045375,intron_variant,0.0
42551,Sum neutrophil eosinophil counts,4,711285,intron_variant,0.0
42554,Sum neutrophil eosinophil counts,4,71752058,intron_variant,0.0
42555,Sum neutrophil eosinophil counts,4,73838282,3_prime_UTR_variant,0.0
42557,Sum neutrophil eosinophil counts,4,82631138,3_prime_UTR_variant,0.0
42559,Sum neutrophil eosinophil counts,5,1104823,intron_variant,0.0
42560,Sum neutrophil eosinophil counts,5,173778222,regulatory_region_variant,0.0
42561,Sum neutrophil eosinophil counts,5,179757487,intron_variant,0.0
42562,Sum neutrophil eosinophil counts,5,1285859,intron_variant,0.0
42563,Sum neutrophil eosinophil counts,5,69297096,intron_variant,0.0
42565,Sum neutrophil eosinophil counts,5,132341949,intron_variant,0.0
42566,Sum neutrophil eosinophil counts,5,142130697,intron_variant,0.0
42571,Sum neutrophil eosinophil counts,6,109286353,non_coding_transcript_exon_variant,0.0
42574,Sum neutrophil eosinophil counts,6,159049026,intron_variant,0.0
42575,Sum neutrophil eosinophil counts,6,16744456,intron_variant,0.0
42577,Sum neutrophil eosinophil counts,6,29955314,intron_variant,0.0
42579,Sum neutrophil eosinophil counts,7,7978549,intron_variant,0.0
42580,Sum neutrophil eosinophil counts,7,28237488,intron_variant,0.0
42581,Sum neutrophil eosinophil counts,7,28684757,intron_variant,0.0
42582,Sum neutrophil eosinophil counts,7,44969742,missense_variant,0.0
42583,Sum neutrophil eosinophil counts,7,47408324,intron_variant,0.0
42585,Sum neutrophil eosinophil counts,7,92606850,3_prime_UTR_variant,0.0
42586,Sum neutrophil eosinophil counts,7,92779056,intron_variant,0.0
42589,Sum neutrophil eosinophil counts,8,23109256,intron_variant,0.0
42590,Sum neutrophil eosinophil counts,8,30423317,intron_variant,0.0
42591,Sum neutrophil eosinophil counts,8,55878685,intergenic_variant,0.0
42592,Sum neutrophil eosinophil counts,8,60738272,intron_variant,0.0
42594,Sum neutrophil eosinophil counts,8,102840179,intron_variant,0.0
42596,Sum neutrophil eosinophil counts,8,129599516,intron_variant,0.0
42597,Sum neutrophil eosinophil counts,8,129612570,intron_variant,0.0
42599,Sum neutrophil eosinophil counts,9,305428,intron_variant,0.0
42600,Sum neutrophil eosinophil counts,9,132989126,synonymous_variant,0.0
42606,Sum basophil neutrophil counts,1,113834946,missense_variant,0.0
42607,Sum basophil neutrophil counts,1,159204893,5_prime_UTR_variant,0.0
42608,Sum basophil neutrophil counts,1,159205095,intron_variant,0.0
42609,Sum basophil neutrophil counts,1,159205704,missense_variant,0.0
42611,Sum basophil neutrophil counts,1,226986191,intron_variant,0.0
42612,Sum basophil neutrophil counts,1,235926855,intergenic_variant,0.0
42613,Sum basophil neutrophil counts,1,247438293,intron_variant,0.0
42614,Sum basophil neutrophil counts,1,26795439,intron_variant,0.0
42616,Sum basophil neutrophil counts,1,36478315,intron_variant,0.0
42617,Sum basophil neutrophil counts,1,36482287,intron_variant,0.0
42618,Sum basophil neutrophil counts,1,45860202,intron_variant,0.0
42620,Sum basophil neutrophil counts,1,65445924,intron_variant,0.0
42622,Sum basophil neutrophil counts,10,24922362,intron_variant,0.0
42623,Sum basophil neutrophil counts,10,28491444,intron_variant,0.0
